timestamp,joystick_throttle,joystick_direction,distance_L,distance_C,distance_R
1744232560.7946200,-1.0,-0.24,241.69,1460.75,177.58
1744232561.3374900,-1.0,-0.33,262.79,1358.98,143.36
1744232561.8774700,-1.0,0.0,214.95,926.01,144.38
1744232562.3185100,-1.0,0.06,255.23,1155.23,140.25
1744232562.8590000,-1.0,0.01,249.67,1029.58,148.26
1744232563.2984800,-1.0,0.01,244.8,943.71,151.08
1744232563.8373200,-1.0,0.01,239.65,827.71,142.66
1744232564.3754400,-1.0,0.01,244.56,715.64,138.0
1744232564.8129600,-1.0,0.01,253.14,625.88,124.67
1744232565.3503400,-1.0,0.01,272.24,522.64,114.16
1744232565.8933200,-1.0,0.33,294.07,424.51,918.04
1744232566.3350300,-1.0,0.4,471.73,356.06,888.92
1744232566.8933400,-1.0,0.01,471.73,888.02,1331.67
1744232567.3351600,-1.0,0.01,189.97,1277.57,231.06
1744232567.876460,-1.0,0.01,167.03,1146.6,234.82
1744232568.3167300,-1.0,0.01,170.06,1023.94,228.81
1744232568.8575800,-1.0,-0.33,191.4,959.13,219.74
1744232569.2966500,-1.0,0.0,192.91,868.56,218.92
1744232569.8369500,-1.0,0.0,195.37,758.98,233.35
1744232570.3761100,-1.0,0.0,179.09,664.85,247.17
1744232570.8200000,-1.0,0.0,168.18,568.56,1358.45
1744232571.3663500,-1.0,0.3,150.23,451.98,1802.42
1744232571.8120700,-1.0,0.33,156.32,359.25,1783.28
1744232572.372530,-1.0,0.29,1736.34,1483.36,1695.37
1744232572.8232100,-1.0,0.03,832.62,1317.8,1061.55
1744232573.3644900,-1.0,0.01,158.32,1150.08,309.41
1744232573.8071400,-1.0,0.0,167.73,1483.65,243.45
1744232574.3488900,-1.0,-0.07,190.71,1219.75,226.69
1744232574.890390,-1.0,-0.11,223.83,1240.36,213.73
1744232575.3315900,-1.0,0.0,275.1,1147.09,195.2
1744232575.874690,-1.0,-0.04,287.57,1034.2,178.4
1744232576.3156400,-1.0,-0.03,252.32,937.29,165.52
1744232576.855120,-1.0,-0.03,350.38,817.69,146.63
1744232577.2939300,-1.0,-0.07,377.04,722.26,125.73
1744232577.8333200,-1.0,-0.11,406.03,610.06,111.95
1744232578.379680,-1.0,-0.01,423.32,479.46,1417.37
1744232578.824800,-1.0,0.0,467.52,384.64,1427.71
1744232579.3697900,-1.0,0.48,494.26,269.46,1425.51
1744232579.8178000,-1.0,0.56,595.46,1108.99,1097.13
1744232580.3598500,-1.0,0.0,152.23,1159.69,253.27
1744232580.8113500,-1.0,-0.4,152.23,1200.58,223.91
1744232581.3522600,-1.0,0.0,285.94,1084.37,185.72
1744232581.7921900,-1.0,0.0,267.17,998.95,165.97
1744232582.331770,-1.0,0.0,282.54,911.08,153.37
1744232582.8709400,-1.0,-0.18,311.78,821.25,131.01
1744232583.3093500,-1.0,-0.27,337.78,725.98,116.08
1744232583.84755,-1.0,0.0,335.0,613.9,117.76
1744232584.38693,-1.0,0.0,346.29,484.61,373.03
1744232584.8290000,-1.0,0.0,345.71,395.35,1007.54
1744232585.373930,-1.0,0.54,362.11,280.82,1566.53
1744232585.819550,-1.0,0.01,471.41,1453.31,389.3
1744232586.3625900,-1.0,0.07,153.86,1461.94,318.32
1744232586.8051300,-1.0,0.02,109.91,1373.5,301.6
1744232587.346830,-1.0,-0.06,114.94,1236.52,281.07
1744232587.8876600,-1.0,-0.07,138.29,1126.73,261.16
1744232588.3275700,-1.0,-0.15,158.2,1031.75,232.7
1744232588.8681000,-1.0,0.0,172.71,929.77,220.31
1744232589.3071300,-1.0,-0.05,184.2,850.2,206.16
1744232589.8455,-1.0,0.0,196.72,729.91,190.13
1744232590.3832300,-1.0,0.0,206.0,617.83,178.77
1744232590.820260,-1.0,0.0,221.29,529.71,163.68
1744232591.3623300,-1.0,0.0,245.74,418.82,947.43
1744232591.8028900,-1.0,0.0,276.94,333.0,932.88
1744232592.3499200,-1.0,0.58,342.4,758.98,1474.41
1744232592.9002100,-1.0,0.01,342.4,821.86,242.67
1744232593.341990,-1.0,-0.01,113.18,1282.11,272.65
1744232593.8828500,-1.0,-0.2,141.03,1174.24,246.23
1744232594.3231900,-1.0,-0.15,165.93,1082.16,236.21
1744232594.8650200,-1.0,0.0,177.46,972.38,220.8
1744232595.3076200,-1.0,0.0,767.89,885.08,220.19
1744232595.8469900,-1.0,0.0,215.32,771.61,206.16
1744232596.3852400,-1.0,0.0,207.18,677.77,205.1
1744232596.8266600,-1.0,0.0,221.04,574.12,444.42
1744232597.3724200,-1.0,0.0,220.84,459.55,1730.13
1744232597.8175100,-1.0,0.36,235.68,360.43,1714.26
1744232598.3779400,-1.0,0.58,235.68,1398.4,1692.63
1744232598.826200,-1.0,0.0,225.58,1643.69,941.79
1744232599.3658400,-1.0,-0.12,201.13,856.01,207.47
1744232599.8064300,-1.0,-0.21,238.01,967.31,192.26
1744232600.351850,-1.0,-0.21,275.71,1294.78,170.42
1744232600.795360,-1.0,-0.08,664.07,1203.97,177.87
1744232601.335460,-1.0,0.0,267.45,978.02,196.51
1744232601.8757400,-1.0,0.0,270.15,970.99,225.91
1744232602.3160000,-1.0,0.29,263.2,882.3,246.72
1744232602.8550800,-1.0,0.02,270.23,757.63,223.7
1744232603.293780,-1.0,-0.46,376.3,669.92,189.36
1744232603.8323800,-1.0,0.0,347.1,553.06,179.99
1744232604.377110,-1.0,0.52,362.68,435.14,990.57
1744232604.823850,-1.0,-0.01,541.94,390.08,1479.93
1744232605.3775200,-1.0,0.48,560.18,1517.87,1606.72
1744232605.8274300,-1.0,0.02,215.4,1046.06,1771.51
1744232606.3690200,-1.0,-0.27,263.08,1253.28,158.28
1744232606.8092100,-1.0,-0.14,282.42,1025.33,145.07
1744232607.3514000,-1.0,0.0,293.7,1060.16,135.71
1744232607.7914600,-1.0,-0.2,308.75,977.24,129.7
1744232608.3309100,-1.0,0.0,305.28,878.25,133.5
1744232608.8698500,-1.0,0.0,312.92,774.72,134.16
1744232609.3080900,-1.0,0.0,309.57,682.92,140.7
1744232609.8457600,-1.0,0.0,318.44,569.95,137.96
1744232610.3914300,-1.0,0.0,329.03,452.52,1607.54
1744232610.8371900,-1.0,0.41,335.41,353.28,1611.84
1744232611.378910,-1.0,0.55,412.04,901.64,397.64
1744232611.8370300,-1.0,0.01,412.04,1527.61,897.51
1744232612.3773900,-1.0,-0.11,172.26,955.49,225.01
1744232612.818920,-1.0,-0.25,195.08,1185.94,213.89
1744232613.3584700,-1.0,0.01,211.72,878.95,182.49
1744232613.7987200,-1.0,0.0,220.47,1085.15,169.61
1744232614.3383700,-1.0,-0.15,238.22,972.58,148.88
1744232614.8773000,-1.0,-0.04,246.64,859.16,138.49
1744232615.315870,-1.0,0.0,248.6,764.33,134.56
1744232615.853640,-1.0,0.0,263.28,646.74,121.97
1744232616.2907000,-1.0,0.0,269.91,570.6,111.75
1744232616.827650,-1.0,0.0,293.25,457.75,117.35
1744232617.370820,-1.0,0.35,330.05,353.32,868.31
1744232617.8165800,-1.0,0.45,467.56,1217.05,685.42
1744232618.3701100,-1.0,0.01,467.56,1308.48,245.17
1744232618.8101300,-1.0,0.01,163.76,1025.2,233.43
1744232619.35122,-1.0,-0.3,171.45,1084.04,224.85
1744232619.793400,-1.0,0.0,187.11,1015.6,226.81
1744232620.3332900,-1.0,0.0,193.49,915.87,231.8
1744232620.874050,-1.0,0.0,179.95,796.27,235.72
1744232621.312170,-1.0,0.0,176.72,711.51,230.2
1744232621.850050,-1.0,0.0,179.67,607.32,229.71
1744232622.5951400,-1.0,0.01,221.33,443.85,1407.47
1744232623.1394100,-1.0,0.22,223.5,336.8,1527.07
1744232623.5930900,-1.0,0.64,223.5,277.63,1697.99
1744232624.1478300,-1.0,0.0,1656.4,1467.87,825.01
1744232624.5871100,-1.0,-0.04,166.42,909.16,232.53
1744232625.1295400,-1.0,-0.31,202.77,1411.15,213.56
1744232625.571640,-1.0,-0.04,219.7,1311.43,206.73
1744232626.1131900,-1.0,0.0,243.17,1195.92,207.43
1744232626.5538000,-1.0,0.0,252.28,1104.98,207.88
1744232627.0941700,-1.0,0.0,265.0,982.19,204.89
1744232627.6342700,-1.0,0.0,278.29,862.79,219.12
1744232628.0732200,-1.0,0.0,289.94,766.26,211.07
1744232628.6131000,-1.0,0.0,308.79,643.47,199.46
1744232629.0515500,-1.0,0.0,328.58,553.18,190.05
1744232629.5951200,-1.0,0.0,379.98,436.12,1045.32
1744232630.1398500,-1.0,0.32,389.38,329.28,1492.73
1744232630.5960700,-1.0,0.56,497.04,2083.49,1465.99
1744232631.1574600,-1.0,0.01,1796.53,1391.69,1846.29
1744232631.6017300,-1.0,0.01,144.66,1295.44,270.81
1744232632.041920,-1.0,-0.04,172.67,852.86,244.27
1744232632.5931500,-1.0,-0.27,172.67,1125.34,206.45
1744232633.1338400,-1.0,-0.36,327.56,1014.78,170.83
1744232633.5735300,-1.0,0.0,263.2,940.28,181.06
1744232634.1130100,-1.0,0.19,249.83,857.23,195.53
1744232634.5518400,-1.0,0.01,255.72,753.78,195.82
1744232635.0901800,-1.0,0.01,264.63,643.18,184.08
1744232635.628170,-1.0,0.01,307.73,526.77,166.83
1744232636.0667600,-1.0,0.01,357.25,441.48,392.33
1744232636.6055000,-1.0,0.04,404.88,367.14,370.08
1744232637.0476200,-1.0,0.55,495.82,912.64,372.78
1744232637.6008100,-1.0,0.01,495.82,1459.81,286.14
1744232638.0427100,-1.0,0.01,145.36,1357.92,260.71
1744232638.585520,-1.0,-0.14,169.12,1244.94,79.49
1744232639.1263000,-1.0,-0.15,220.64,998.55,191.69
1744232639.5671200,-1.0,-0.31,231.55,1033.5,161.88
1744232640.1072600,-1.0,0.0,195.86,925.64,159.22
1744232640.545840,-1.0,0.02,227.87,831.43,161.51
1744232641.0848500,-1.0,0.01,224.27,720.62,170.67
1744232641.62279,-1.0,0.04,220.39,609.57,179.71
1744232642.059640,-1.0,0.02,206.2,517.94,188.25
1744232642.6015400,-1.0,0.04,194.3,403.37,1004.35
1744232643.0422800,-1.0,0.6,192.14,304.29,1004.19
1744232643.5930400,-1.0,0.59,336.39,1559.21,1324.63
1744232644.143030,-1.0,-0.04,203.38,1428.29,1334.69
1744232644.599060,-1.0,-1.0,1134.75,1569.97,1280.02
1744232645.1409500,-1.0,0.01,254.21,1270.05,192.22
1744232645.5989400,-1.0,0.25,254.21,1183.57,1286.77
1744232646.1394300,-1.0,0.01,201.46,1071.57,206.53
1744232646.5791700,-1.0,-0.27,199.25,995.76,194.63
1744232647.1185400,-1.0,0.0,228.2,874.61,181.71
1744232647.5576300,-1.0,0.0,238.18,799.58,172.67
1744232648.0958600,-1.0,0.0,256.7,695.72,151.33
1744232648.6335900,-1.0,-0.21,307.77,593.05,127.21
1744232649.0794700,-1.0,-0.23,306.95,496.43,1653.3
1744232649.6248100,-1.0,0.0,297.71,378.83,1664.09
1744232650.0731300,-1.0,0.25,904.3,284.95,1691.12
1744232650.6136800,-1.0,0.78,299.47,197.08,944.29
1744232651.0708100,-1.0,0.01,1724.2,1632.36,999.98
1744232651.609920,-1.0,-0.25,141.23,847.75,273.34
1744232652.0582700,-1.0,-0.41,1572.05,781.55,237.4
1744232652.6015300,-1.0,0.0,242.06,1301.57,235.85
1744232653.0428600,-1.0,0.03,229.43,1209.04,248.32
1744232653.5838200,-1.0,0.0,196.88,1096.76,252.9
1744232654.1240800,-1.0,0.0,221.09,987.06,261.77
1744232654.5661100,-1.0,0.0,225.54,889.82,75.4
1744232655.105400,-1.0,0.01,248.32,765.77,246.64
1744232655.5438400,-1.0,0.0,275.88,667.51,231.59
1744232656.0821700,-1.0,-0.19,309.12,552.57,217.61
1744232656.627490,-1.0,0.0,334.31,428.92,1539.09
1744232657.0722400,-1.0,0.5,353.48,335.04,1524.42
1744232657.6271500,-1.0,0.58,525.09,1765.21,1672.07
1744232658.074410,-1.0,-0.04,190.99,1272.38,1236.15
1744232658.6162600,-1.0,-0.62,234.74,1299.69,193.28
1744232659.0647100,-1.0,-0.06,218.51,1219.39,1462.39
1744232659.6211700,-1.0,0.29,1682.7,843.13,1421.05
1744232660.0617600,-1.0,0.04,167.15,1053.21,339.34
1744232660.6004900,-1.0,0.0,105.37,742.42,338.31
1744232661.039600,-1.0,0.01,99.61,886.59,330.01
1744232661.5786100,-1.0,-0.12,122.38,783.55,318.32
1744232662.1177300,-1.0,-0.02,142.33,670.74,311.74
1744232662.5568500,-1.0,0.0,179.58,574.77,288.51
1744232663.095820,-1.0,-0.12,233.64,480.48,486.29
1744232663.6343500,-1.0,0.0,256.17,368.57,481.71
1744232664.0722600,-1.0,0.65,292.85,285.12,473.9
1744232664.6348400,-1.0,0.01,292.85,1629.21,1359.84
1744232665.0817700,-1.0,-0.11,172.14,1496.53,893.38
1744232665.625860,-1.0,-0.18,183.43,1378.07,219.41
1744232666.0674800,-1.0,-0.28,200.36,1299.32,214.18
1744232666.608480,-1.0,0.03,201.75,1178.29,199.82
1744232667.048550,-1.0,0.1,188.74,1081.55,204.93
1744232667.5883500,-1.0,0.01,189.15,978.26,207.02
1744232668.1277900,-1.0,0.01,183.71,864.43,200.8
1744232668.566160,-1.0,0.01,187.15,767.93,206.12
1744232669.104060,-1.0,0.02,187.97,642.77,197.21
1744232669.5423100,-1.0,0.01,163.23,554.21,179.13
1744232670.0865700,-1.0,0.01,225.62,420.34,974.05
1744232670.627380,-1.0,0.25,263.45,329.4,960.93
1744232671.075390,-1.0,0.71,347.39,1230.96,1240.61
1744232671.6170700,-1.0,0.0,171.98,1367.81,177.7
1744232672.059820,-1.0,-0.46,222.23,773.66,936.8
1744232672.6009500,-1.0,-0.2,230.16,1183.93,179.42
1744232673.042440,-1.0,0.02,221.49,1094.47,212.54
1744232673.5827000,-1.0,0.09,205.63,989.75,254.0
1744232674.1265000,-1.0,0.17,853.31,889.82,278.7
1744232674.5651100,-1.0,0.05,144.95,794.26,279.07
1744232675.1035900,-1.0,0.03,144.3,693.11,276.82
1744232675.5420300,-1.0,0.01,135.91,610.67,274.45
1744232676.079190,-1.0,0.0,153.21,499.91,249.71
1744232676.6222900,-1.0,0.01,201.42,390.57,1362.33
1744232677.089440,-1.0,0.44,201.42,2389.17,1728.9
1744232677.647880,-1.0,0.01,1614.74,1334.69,1626.43
1744232678.092190,-1.0,0.01,116.08,1567.14,255.51
1744232678.633370,-1.0,0.01,165.27,1210.1,252.53
1744232679.0746200,-1.0,-0.03,183.18,1240.24,238.91
1744232679.6164200,-1.0,-0.36,207.18,1222.62,233.03
1744232680.0560600,-1.0,0.0,212.21,927.89,255.19
1744232680.597180,-1.0,0.0,202.73,1022.34,290.64
1744232681.1378000,-1.0,0.05,194.26,919.75,315.05
1744232681.5774000,-1.0,0.06,178.97,804.24,327.11
1744232682.1166300,-1.0,0.2,177.83,677.28,328.7
1744232682.5549300,-1.0,0.01,199.5,584.95,314.19
1744232683.1104700,-1.0,0.01,199.5,473.82,951.89
1744232683.5572400,-1.0,0.38,517.65,402.59,1577.12
1744232684.1116600,-1.0,0.01,490.5,1647.82,1658.78
1744232684.572870,-1.0,0.01,490.5,1472.73,1305.13
1744232685.115150,-1.0,0.01,223.78,1342.87,250.2
1744232685.5563500,-1.0,0.0,224.44,1249.81,190.34
1744232686.0972100,-1.0,-0.15,235.56,1128.16,180.32
1744232686.6374200,-1.0,-0.18,260.54,1027.78,168.38
1744232687.077030,-1.0,-0.26,265.2,954.92,169.44
1744232687.6166300,-1.0,0.0,265.78,871.34,180.73
1744232688.056100,-1.0,0.02,264.55,786.09,189.56
1744232688.5946300,-1.0,0.02,265.94,669.35,195.45
1744232689.132520,-1.0,0.0,261.97,552.37,200.6
1744232689.5779700,-1.0,0.04,273.34,451.29,1665.77
1744232690.1187000,-1.0,0.64,275.02,345.92,454.6
1744232690.572710,-1.0,0.01,450.64,1707.31,1690.14
1744232691.1157000,-1.0,-0.01,223.21,811.56,849.3
1744232691.5579600,-1.0,-0.33,227.87,1411.77,171.81
1744232692.0990300,-1.0,-0.01,247.62,1143.5,165.52
1744232692.5399400,-1.0,0.0,256.09,1218.28,134.61
1744232693.0806500,-1.0,0.0,263.24,1099.54,127.33
1744232693.6208300,-1.0,0.0,266.76,974.38,125.12
1744232694.0599400,-1.0,0.0,269.62,894.12,121.81
1744232694.5984800,-1.0,0.0,266.76,767.69,119.23
1744232695.3367700,-1.0,0.0,271.62,611.16,116.57
1744232695.8759900,-1.0,0.01,263.49,510.99,123.57
1744232696.3172500,-1.0,0.02,264.14,409.13,974.5
1744232696.8576900,-1.0,0.74,255.47,294.28,938.89
1744232697.3032800,-1.0,0.01,413.1,1276.79,712.98
1744232697.8424000,-1.0,-0.05,204.16,888.19,144.71
1744232698.381020,-1.0,-0.26,280.62,718.17,137.59
1744232698.8219500,-1.0,-0.32,297.63,1183.61,113.96
1744232699.3606200,-1.0,0.0,297.59,566.35,99.32
1744232699.8003900,-1.0,0.0,307.61,984.44,94.21
1744232700.3400900,-1.0,0.0,321.88,884.83,80.76
1744232700.881040,-1.0,-0.04,714.33,773.0,72.7
1744232701.3192700,-1.0,0.0,346.94,688.16,71.6
1744232701.8568200,-1.0,0.0,367.43,566.35,66.16
1744232702.2981200,-1.0,0.0,347.92,471.98,860.59
1744232702.8439100,-1.0,0.04,357.25,360.43,1609.26
1744232703.3849700,-1.0,0.66,367.1,244.31,908.75
1744232703.8382500,-1.0,0.0,1511.0,1170.52,982.6
1744232704.381060,-1.0,0.0,134.89,1442.19,286.71
1744232704.824090,-1.0,0.0,144.38,1356.85,265.2
1744232705.3675700,-1.0,-0.44,224.48,1053.95,240.51
1744232705.80846,-1.0,0.01,226.16,1113.12,232.98
1744232706.3490600,-1.0,0.01,225.62,1044.91,244.47
1744232706.7890200,-1.0,0.01,222.03,950.05,264.43
1744232707.3287800,-1.0,0.08,219.2,833.44,279.47
1744232707.867880,-1.0,0.01,223.09,707.05,277.39
1744232708.3062300,-1.0,0.01,244.39,608.3,265.57
1744232708.8485100,-1.0,0.04,274.9,490.13,917.22
1744232709.2933500,-1.0,0.06,313.54,405.74,1566.37
1744232709.8502200,-1.0,0.47,478.4,2173.89,1531.94
1744232710.3033600,-1.0,0.0,528.73,1496.94,1662.95
1744232710.8547100,-1.0,0.01,185.23,1383.19,1795.26
1744232711.2939000,-1.0,-0.02,188.05,908.75,219.98
1744232711.8371500,-1.0,-0.33,211.89,1180.42,200.56
1744232712.3777800,-1.0,0.0,233.07,984.52,196.14
1744232712.8180500,-1.0,0.0,236.13,977.69,195.73
1744232713.358030,-1.0,0.0,247.91,897.63,188.99
1744232713.7974400,-1.0,0.0,255.92,807.23,185.88
1744232714.3363800,-1.0,0.0,270.77,696.79,176.19
1744232714.8742300,-1.0,0.0,285.4,576.61,168.79
1744232715.3130000,-1.0,0.01,320.69,478.4,386.85
1744232715.8516600,-1.0,0.02,350.38,371.72,408.89
1744232716.2898500,-1.0,0.25,377.04,291.78,460.9
1744232716.8320600,-1.0,0.75,472.59,864.96,416.04
1744232717.3806000,-1.0,0.0,143.44,1467.7,1232.72
1744232717.831450,-1.0,-0.53,1597.16,347.39,1310.12
1744232718.3762300,-1.0,-0.01,820.47,1263.71,155.99
1744232718.8172400,-1.0,0.0,274.57,1210.72,120.58
1744232719.357650,-1.0,0.0,273.79,1096.35,120.5
1744232719.7973200,-1.0,0.0,267.94,995.36,129.94
1744232720.3367500,-1.0,0.0,261.2,896.57,136.0
1744232720.876570,-1.0,0.01,252.28,777.95,142.54
1744232721.3146100,-1.0,0.13,246.11,683.66,144.91
1744232721.8525600,-1.0,0.02,246.44,571.99,136.77
1744232722.2893300,-1.0,0.02,255.19,494.22,124.14
1744232722.83038,-1.0,0.08,271.67,374.17,920.08
1744232723.373120,-1.0,0.76,322.33,312.88,1249.97
1744232723.8199500,-1.0,0.01,220.31,1397.33,1003.86
1744232724.3652000,-1.0,-0.58,1118.23,760.86,126.18
1744232724.816810,-1.0,0.0,291.66,677.12,111.54
1744232725.3592800,-1.0,0.0,279.07,1108.17,115.92
1744232725.7993100,-1.0,0.0,291.05,1023.57,115.51
1744232726.340960,-1.0,0.0,616.28,905.07,121.19
1744232726.8796300,-1.0,0.0,280.17,796.27,125.37
1744232727.3179100,-1.0,0.0,297.1,709.75,120.7
1744232727.8557400,-1.0,0.0,306.34,608.18,116.98
1744232728.294530,-1.0,0.03,322.0,517.16,98.87
1744232728.8366100,-1.0,0.03,342.48,401.04,907.94
1744232729.390080,-1.0,0.33,383.29,2280.0,905.89
1744232729.8407900,-1.0,0.63,478.64,1219.14,1560.52
1744232730.3835200,-1.0,0.01,158.73,1443.42,242.14
1744232730.8256300,-1.0,-0.22,196.84,1363.64,224.27
1744232731.370910,-1.0,-0.25,857.6,1252.59,195.94
1744232731.812410,-1.0,0.01,306.67,1158.67,190.54
1744232732.3533600,-1.0,0.01,274.94,1042.13,185.47
1744232732.7925100,-1.0,0.01,284.95,838.02,190.38
